frame,track_id,keypoint_index,x,y
7,1,7,146.78793334960938,224.8966064453125
7,1,8,136.7529296875,224.22389221191406
7,1,9,144.372314453125,230.59107971191406
7,1,10,137.00453186035156,230.0786590576172
7,1,11,143.957763671875,231.6461639404297
7,1,12,138.853515625,231.5357666015625
7,1,13,144.49815368652344,242.34352111816406
7,1,14,138.4057159423828,242.19207763671875
7,1,15,145.55885314941406,251.7899169921875
7,1,16,139.0611114501953,251.8185577392578
8,1,0,138.31707763671875,210.7113800048828
8,1,1,138.718994140625,209.818603515625
8,1,2,138.14515686035156,209.94837951660156
8,1,3,139.9970245361328,209.51934814453125
8,1,4,138.5192413330078,209.82041931152344
8,1,5,143.1052703857422,214.38238525390625
8,1,6,136.68865966796875,214.86366271972656
8,1,7,145.0999298095703,222.75538635253906
8,1,8,135.0736541748047,223.39549255371094
8,1,9,143.0518798828125,231.15057373046875
8,1,10,134.14590454101562,232.89584350585938
8,1,11,141.63229370117188,230.5565185546875
8,1,12,137.4717559814453,230.68174743652344
8,1,13,141.70651245117188,241.60508728027344
8,1,14,136.72601318359375,242.180419921875
8,1,15,142.43145751953125,249.7861785888672
8,1,16,136.21949768066406,250.8028106689453
9,1,0,136.73553466796875,218.44094848632812
9,1,1,137.89747619628906,217.4003143310547
9,1,2,136.25491333007812,217.2791748046875
9,1,3,140.24514770507812,217.9585723876953
9,1,4,136.3138427734375,217.7062225341797
9,1,5,140.07760620117188,224.70790100097656
9,1,6,135.14842224121094,224.02920532226562
9,1,7,137.80780029296875,231.47474670410156
9,1,8,131.52674865722656,233.58462524414062
9,1,9,139.55294799804688,227.02435302734375
9,1,10,131.32859802246094,239.1522979736328
9,1,11,137.67771911621094,238.5186767578125
9,1,12,134.66542053222656,238.16441345214844
9,1,13,136.23765563964844,248.4123992919922
9,1,14,134.77674865722656,247.92909240722656
9,1,15,136.03924560546875,255.78468322753906
9,1,16,134.67115783691406,256.3037109375
10,1,0,134.7052001953125,219.55755615234375
10,1,1,135.7049560546875,218.62416076660156
10,1,2,134.0750732421875,218.6762237548828
10,1,3,137.94287109375,219.23524475097656
10,1,4,133.8349609375,219.34738159179688
10,1,5,139.03240966796875,225.32455444335938
10,1,6,132.85400390625,224.72349548339844
10,1,7,138.135986328125,232.47195434570312
10,1,8,130.49818420410156,232.05897521972656
10,1,9,137.35311889648438,233.7733917236328
10,1,10,130.37203979492188,238.3167724609375
10,1,11,137.01539611816406,238.70999145507812
10,1,12,132.9969482421875,238.39065551757812
10,1,13,136.62889099121094,247.71353149414062
10,1,14,133.30287170410156,247.529541015625
10,1,15,136.44488525390625,255.06204223632812
10,1,16,133.17510986328125,255.73974609375
11,1,0,135.34474182128906,219.92269897460938
11,1,1,136.1217803955078,219.1697540283203
11,1,2,134.83433532714844,219.12437438964844
11,1,3,137.4293670654297,219.86668395996094
11,1,4,134.25289916992188,219.6803741455078
11,1,5,138.93173217773438,225.4856719970703
11,1,6,132.5951690673828,224.9302520751953
11,1,7,139.515869140625,232.86083984375
11,1,8,131.0784454345703,232.47903442382812
11,1,9,138.31617736816406,235.33338928222656
11,1,10,130.93397521972656,238.9259490966797
11,1,11,137.4892578125,238.8486328125
11,1,12,133.136962890625,238.58811950683594
11,1,13,137.45065307617188,248.05860900878906
11,1,14,132.46849060058594,247.79368591308594
11,1,15,138.49876403808594,255.65390014648438
11,1,16,132.70974731445312,255.845703125
12,1,0,0,0
12,1,1,0,0
12,1,2,0,0
12,1,3,0,0
12,1,4,0,0
12,1,5,0,0
12,1,6,0,0
12,1,7,0,0
12,1,8,0,0
12,1,9,0,0
12,1,10,0,0
12,1,11,0,0
12,1,12,0,0
12,1,13,0,0
12,1,14,0,0
12,1,15,0,0
12,1,16,0,0
13,1,0,0,0
13,1,1,0,0
13,1,2,0,0
13,1,3,0,0
13,1,4,0,0
13,1,5,0,0
13,1,6,0,0
13,1,7,0,0
13,1,8,0,0
13,1,9,0,0
13,1,10,0,0
13,1,11,0,0
13,1,12,0,0
13,1,13,0,0
13,1,14,0,0
13,1,15,0,0
13,1,16,0,0
14,1,0,0,0
14,1,1,0,0
14,1,2,0,0
14,1,3,0,0
14,1,4,0,0
14,1,5,0,0
14,1,6,0,0
14,1,7,0,0
14,1,8,0,0
14,1,9,0,0
14,1,10,0,0
14,1,11,0,0
14,1,12,0,0
14,1,13,0,0
14,1,14,0,0
14,1,15,0,0
14,1,16,0,0
15,1,0,0,0
15,1,1,0,0
15,1,2,0,0
15,1,3,0,0
15,1,4,0,0
15,1,5,0,0
15,1,6,0,0
15,1,7,0,0
15,1,8,0,0
15,1,9,0,0
15,1,10,0,0
15,1,11,0,0
15,1,12,0,0
15,1,13,0,0
15,1,14,0,0
15,1,15,0,0
15,1,16,0,0
16,1,0,132.5741424560547,229.61306762695312
16,1,1,132.64602661132812,228.72354125976562
16,1,2,133.10093688964844,228.71890258789062
16,1,3,132.2089385986328,228.7869873046875
16,1,4,135.43927001953125,228.71771240234375
16,1,5,132.0197296142578,234.25421142578125
16,1,6,136.13539123535156,234.66419982910156
16,1,7,132.32684326171875,241.93072509765625
16,1,8,137.54638671875,243.07528686523438
16,1,9,131.73614501953125,252.20025634765625
16,1,10,136.71469116210938,250.75131225585938
16,1,11,129.83055114746094,250.22866821289062
16,1,12,132.94520568847656,250.1649932861328
16,1,13,130.0771484375,262.1988830566406
16,1,14,133.957275390625,262.1846008300781
16,1,15,129.90611267089844,272.4429016113281
16,1,16,133.11489868164062,272.3822937011719
17,1,0,0,0
17,1,1,0,0
17,1,2,0,0
17,1,3,0,0
17,1,4,0,0
17,1,5,0,0
17,1,6,0,0
17,1,7,0,0
17,1,8,0,0
17,1,9,0,0
17,1,10,0,0
17,1,11,0,0
17,1,12,0,0
17,1,13,0,0
17,1,14,0,0
17,1,15,0,0
17,1,16,0,0
18,1,0,127.90381622314453,227.8956756591797
18,1,1,128.62567138671875,227.14651489257812
18,1,2,127.49211883544922,227.28265380859375
18,1,3,130.1815948486328,228.53057861328125
18,1,4,128.26455688476562,228.7593536376953
18,1,5,132.8294677734375,235.19491577148438
18,1,6,128.07484436035156,234.93594360351562
18,1,7,138.41481018066406,239.20994567871094
18,1,8,128.33486938476562,238.14022827148438
18,1,9,135.656005859375,238.60159301757812
18,1,10,124.0460205078125,237.86093139648438
18,1,11,128.2683563232422,248.98184204101562
18,1,12,125.70053100585938,248.44956970214844
18,1,13,128.4514923095703,257.7467041015625
18,1,14,127.12130737304688,257.335205078125
18,1,15,128.98207092285156,264.4572448730469
18,1,16,128.70523071289062,264.56964111328125
19,1,0,128.13064575195312,228.10279846191406
19,1,1,128.87750244140625,227.29412841796875
19,1,2,127.46058654785156,227.3927459716797
19,1,3,129.95303344726562,228.44876098632812
19,1,4,126.74237823486328,228.65951538085938
19,1,5,132.09088134765625,234.96261596679688
19,1,6,123.8571548461914,234.7011260986328
19,1,7,135.86167907714844,240.2417755126953
19,1,8,121.33084106445312,239.65087890625
19,1,9,136.21534729003906,238.9192352294922
19,1,10,125.12820434570312,237.8655548095703
19,1,11,127.80176544189453,247.99945068359375
19,1,12,122.95948791503906,247.87281799316406
19,1,13,127.08238983154297,256.3384094238281
19,1,14,124.183349609375,256.5116271972656
19,1,15,126.39920043945312,263.384521484375
19,1,16,125.19137573242188,263.429931640625
20,1,0,126.29911804199219,226.83782958984375
20,1,1,127.2647476196289,226.12612915039062
20,1,2,125.4518051147461,226.0243682861328
20,1,3,128.58502197265625,227.61387634277344
20,1,4,124.402587890625,227.4527130126953
20,1,5,130.63674926757812,234.667236328125
20,1,6,121.7624282836914,233.54095458984375
20,1,7,134.47824096679688,240.44024658203125
20,1,8,118.44491577148438,240.41586303710938
20,1,9,133.1101531982422,235.0986785888672
20,1,10,117.65290069580078,245.27105712890625
20,1,11,125.78155517578125,247.9849395751953
20,1,12,120.56692504882812,247.26307678222656
20,1,13,125.10450744628906,256.42340087890625
20,1,14,122.22510528564453,255.66232299804688
20,1,15,124.52760314941406,262.2347412109375
20,1,16,123.4760971069336,262.33453369140625
21,1,0,124.90657043457031,226.42147827148438
21,1,1,125.8531494140625,225.62237548828125
21,1,2,123.9515609741211,225.56024169921875
21,1,3,127.1346206665039,226.98785400390625
21,1,4,122.63819122314453,226.8567657470703
21,1,5,128.4114990234375,234.1774139404297
21,1,6,120.25962829589844,232.88641357421875
21,1,7,131.373046875,238.9415740966797
21,1,8,116.75942993164062,238.44354248046875
21,1,9,130.4169921875,234.96583557128906
21,1,10,115.82907104492188,244.88906860351562
21,1,11,124.25434875488281,247.00457763671875
21,1,12,119.50485229492188,246.356689453125
21,1,13,123.26478576660156,255.3100128173828
21,1,14,120.69219207763672,254.93685913085938
21,1,15,123.07505798339844,261.0487976074219
21,1,16,121.6890869140625,261.75250244140625
22,1,0,123.56438446044922,225.2711639404297
22,1,1,124.77998352050781,224.4568328857422
22,1,2,122.387939453125,224.3804168701172
22,1,3,126.45240020751953,226.0430450439453
22,1,4,120.8007583618164,226.01394653320312
22,1,5,128.59365844726562,233.51022338867188
22,1,6,118.21050262451172,233.142822265625
22,1,7,130.13299560546875,240.919189453125
22,1,8,115.58357238769531,240.25729370117188
22,1,9,127.9264144897461,245.663330078125
22,1,10,114.41615295410156,247.83091735839844
22,1,11,124.43121337890625,246.25350952148438
22,1,12,118.20574951171875,245.8197021484375
22,1,13,123.60932922363281,255.41294860839844
22,1,14,118.18153381347656,254.3392333984375
22,1,15,122.47096252441406,262.2791442871094
22,1,16,119.4623031616211,261.2884521484375
23,1,0,123.40672302246094,228.17303466796875
23,1,1,124.41091918945312,227.364990234375
23,1,2,122.3230209350586,227.28140258789062
23,1,3,125.60643005371094,228.32777404785156
23,1,4,120.38603210449219,228.1777801513672
23,1,5,127.11126708984375,234.1866455078125
23,1,6,117.69184875488281,233.64404296875
23,1,7,128.4915313720703,241.05235290527344
23,1,8,115.16690826416016,239.63946533203125
23,1,9,126.69280242919922,246.83370971679688
23,1,10,114.33859252929688,245.6863555908203
23,1,11,123.6441879272461,245.96240234375
23,1,12,117.9977035522461,245.58224487304688
23,1,13,122.60689544677734,255.20556640625
23,1,14,118.5012435913086,254.2822265625
23,1,15,121.44488525390625,262.55926513671875
23,1,16,120.16057586669922,261.4434814453125
28,7,0,0,0
28,7,1,0,0
28,7,2,0,0
28,7,3,0,0
28,7,4,0,0
28,7,5,0,0
28,7,6,0,0
28,7,7,0,0
28,7,8,0,0
28,7,9,0,0
28,7,10,0,0
28,7,11,0,0
28,7,12,0,0
28,7,13,0,0
28,7,14,0,0
28,7,15,0,0
28,7,16,0,0
28,8,0,0,0
28,8,1,0,0
28,8,2,0,0
28,8,3,0,0
28,8,4,0,0
28,8,5,0,0
28,8,6,0,0
28,8,7,0,0
28,8,8,0,0
28,8,9,0,0
28,8,10,0,0
28,8,11,0,0
28,8,12,0,0
28,8,13,0,0
28,8,14,0,0
28,8,15,0,0
28,8,16,0,0
29,1,0,0,0
29,1,1,0,0
29,1,2,0,0
29,1,3,0,0
29,1,4,0,0
29,1,5,0,0
29,1,6,0,0
29,1,7,0,0
29,1,8,0,0
29,1,9,0,0
29,1,10,0,0
29,1,11,0,0
29,1,12,0,0
29,1,13,0,0
29,1,14,0,0
29,1,15,0,0
29,1,16,0,0
30,1,0,0,0
30,1,1,0,0
30,1,2,0,0
30,1,3,0,0
30,1,4,0,0
30,1,5,0,0
30,1,6,0,0
30,1,7,0,0
30,1,8,0,0
30,1,9,0,0
30,1,10,0,0
30,1,11,0,0
30,1,12,0,0
30,1,13,0,0
30,1,14,0,0
30,1,15,0,0
30,1,16,0,0
30,8,0,0,0
30,8,1,0,0
30,8,2,0,0
30,8,3,0,0
30,8,4,0,0
30,8,5,0,0
30,8,6,0,0
30,8,7,0,0
30,8,8,0,0
30,8,9,0,0
30,8,10,0,0
30,8,11,0,0
30,8,12,0,0
30,8,13,0,0
30,8,14,0,0
30,8,15,0,0
30,8,16,0,0
30,7,0,0,0
30,7,1,0,0
30,7,2,0,0
30,7,3,0,0
30,7,4,0,0
30,7,5,0,0
30,7,6,0,0
30,7,7,0,0
30,7,8,0,0
30,7,9,0,0
30,7,10,0,0
30,7,11,0,0
30,7,12,0,0
30,7,13,0,0
30,7,14,0,0
30,7,15,0,0
30,7,16,0,0
31,1,0,0,0
31,1,1,0,0
31,1,2,0,0
31,1,3,0,0
31,1,4,0,0
31,1,5,0,0
31,1,6,0,0
31,1,7,0,0
31,1,8,0,0
31,1,9,0,0
31,1,10,0,0
31,1,11,0,0
31,1,12,0,0
31,1,13,0,0
31,1,14,0,0
31,1,15,0,0
31,1,16,0,0
31,9,0,0,0
31,9,1,0,0
31,9,2,0,0
31,9,3,0,0
31,9,4,0,0
31,9,5,0,0
31,9,6,0,0
31,9,7,0,0
31,9,8,0,0
31,9,9,0,0
31,9,10,0,0
31,9,11,0,0
31,9,12,0,0
31,9,13,0,0
31,9,14,0,0
31,9,15,0,0
31,9,16,0,0
31,7,0,0,0
31,7,1,0,0
31,7,2,0,0
31,7,3,0,0
31,7,4,0,0
31,7,5,0,0
31,7,6,0,0
31,7,7,0,0
31,7,8,0,0
31,7,9,0,0
31,7,10,0,0
31,7,11,0,0
31,7,12,0,0
31,7,13,0,0
31,7,14,0,0
31,7,15,0,0
31,7,16,0,0
31,8,0,0,0
31,8,1,0,0
31,8,2,0,0
31,8,3,0,0
31,8,4,0,0
31,8,5,0,0
31,8,6,0,0
31,8,7,0,0
31,8,8,0,0
31,8,9,0,0
31,8,10,0,0
31,8,11,0,0
31,8,12,0,0
31,8,13,0,0
31,8,14,0,0
31,8,15,0,0
31,8,16,0,0
32,1,0,0,0
32,1,1,0,0
32,1,2,0,0
32,1,3,0,0
32,1,4,0,0
32,1,5,0,0
32,1,6,0,0
32,1,7,0,0
32,1,8,0,0
32,1,9,0,0
32,1,10,0,0
32,1,11,0,0
32,1,12,0,0
32,1,13,0,0
32,1,14,0,0
32,1,15,0,0
32,1,16,0,0
32,7,0,0,0
32,7,1,0,0
32,7,2,0,0
32,7,3,0,0
32,7,4,0,0
32,7,5,0,0
32,7,6,0,0
32,7,7,0,0
32,7,8,0,0
32,7,9,0,0
32,7,10,0,0
32,7,11,0,0
32,7,12,0,0
32,7,13,0,0
32,7,14,0,0
32,7,15,0,0
32,7,16,0,0
32,9,0,0,0
32,9,1,0,0
32,9,2,0,0
32,9,3,0,0
32,9,4,0,0
32,9,5,0,0
32,9,6,0,0
32,9,7,0,0
32,9,8,0,0
32,9,9,0,0
32,9,10,0,0
32,9,11,0,0
32,9,12,0,0
32,9,13,0,0
32,9,14,0,0
32,9,15,0,0
32,9,16,0,0
32,8,0,0,0
32,8,1,0,0
32,8,2,0,0
32,8,3,0,0
32,8,4,0,0
32,8,5,0,0
32,8,6,0,0
32,8,7,0,0
32,8,8,0,0
32,8,9,0,0
32,8,10,0,0
32,8,11,0,0
32,8,12,0,0
32,8,13,0,0
32,8,14,0,0
32,8,15,0,0
32,8,16,0,0
33,1,0,0,0
33,1,1,0,0
33,1,2,0,0
33,1,3,0,0
33,1,4,0,0
33,1,5,0,0
33,1,6,0,0
33,1,7,0,0
33,1,8,0,0
33,1,9,0,0
33,1,10,0,0
33,1,11,0,0
33,1,12,0,0
33,1,13,0,0
33,1,14,0,0
33,1,15,0,0
33,1,16,0,0
33,7,0,0,0
33,7,1,0,0
33,7,2,0,0
33,7,3,0,0
33,7,4,0,0
33,7,5,0,0
33,7,6,0,0
33,7,7,0,0
33,7,8,0,0
33,7,9,0,0
33,7,10,0,0
33,7,11,0,0
33,7,12,0,0
33,7,13,0,0
33,7,14,0,0
33,7,15,0,0
33,7,16,0,0
34,1,0,0,0
34,1,1,0,0
34,1,2,0,0
34,1,3,0,0
34,1,4,0,0
34,1,5,0,0
34,1,6,0,0
34,1,7,0,0
34,1,8,0,0
34,1,9,0,0
34,1,10,0,0
34,1,11,0,0
34,1,12,0,0
34,1,13,0,0
34,1,14,0,0
34,1,15,0,0
34,1,16,0,0
34,7,0,0,0
34,7,1,0,0
34,7,2,0,0
34,7,3,0,0
34,7,4,0,0
34,7,5,0,0
34,7,6,0,0
34,7,7,0,0
34,7,8,0,0
34,7,9,0,0
34,7,10,0,0
34,7,11,0,0
34,7,12,0,0
34,7,13,0,0
34,7,14,0,0
34,7,15,0,0
34,7,16,0,0
35,1,0,0,0
35,1,1,0,0
35,1,2,0,0
35,1,3,0,0
35,1,4,0,0
35,1,5,0,0
35,1,6,0,0
35,1,7,0,0
35,1,8,0,0
35,1,9,0,0
35,1,10,0,0
35,1,11,0,0
35,1,12,0,0
35,1,13,0,0
35,1,14,0,0
35,1,15,0,0
35,1,16,0,0
35,7,0,0,0
35,7,1,0,0
35,7,2,0,0
35,7,3,0,0
35,7,4,0,0
35,7,5,0,0
35,7,6,0,0
35,7,7,0,0
35,7,8,0,0
35,7,9,0,0
35,7,10,0,0
35,7,11,0,0
35,7,12,0,0
35,7,13,0,0
35,7,14,0,0
35,7,15,0,0
35,7,16,0,0
36,9,0,0,0
36,9,1,0,0
36,9,2,0,0
36,9,3,0,0
36,9,4,0,0
36,9,5,0,0
36,9,6,0,0
36,9,7,0,0
36,9,8,0,0
36,9,9,0,0
36,9,10,0,0
36,9,11,0,0
36,9,12,0,0
36,9,13,0,0
36,9,14,0,0
36,9,15,0,0
36,9,16,0,0
36,7,0,0,0
36,7,1,0,0
36,7,2,0,0
36,7,3,0,0
36,7,4,0,0
36,7,5,0,0
36,7,6,0,0
36,7,7,0,0
36,7,8,0,0
36,7,9,0,0
36,7,10,0,0
36,7,11,0,0
36,7,12,0,0
36,7,13,0,0
36,7,14,0,0
36,7,15,0,0
36,7,16,0,0
36,8,0,0,0
36,8,1,0,0
36,8,2,0,0
36,8,3,0,0
36,8,4,0,0
36,8,5,0,0
36,8,6,0,0
36,8,7,0,0
36,8,8,0,0
36,8,9,0,0
36,8,10,0,0
36,8,11,0,0
36,8,12,0,0
36,8,13,0,0
36,8,14,0,0
36,8,15,0,0
36,8,16,0,0
36,1,0,110.27887725830078,224.83641052246094
36,1,1,110.28378295898438,223.97262573242188
36,1,2,110.2240219116211,223.97256469726562
36,1,3,107.7791748046875,224.47312927246094
36,1,4,110.42382049560547,224.77223205566406
36,1,5,104.05974578857422,229.77854919433594
36,1,6,111.44416809082031,230.2874298095703
36,1,7,99.52078247070312,236.0537567138672
36,1,8,112.86247253417969,236.46546936035156
36,1,9,100.00271606445312,241.84864807128906
36,1,10,112.11927032470703,242.75802612304688
36,1,11,103.61626434326172,241.99143981933594
36,1,12,108.352783203125,242.17286682128906
36,1,13,104.70755767822266,250.14297485351562
36,1,14,108.19536590576172,250.11325073242188
36,1,15,105.4828109741211,256.8845520019531
36,1,16,107.63932037353516,256.7537841796875
37,9,0,0,0
37,9,1,0,0
37,9,2,0,0
37,9,3,0,0
37,9,4,0,0
37,9,5,0,0
37,9,6,0,0
37,9,7,0,0
37,9,8,0,0
37,9,9,0,0
37,9,10,0,0
37,9,11,0,0
37,9,12,0,0
37,9,13,0,0
37,9,14,0,0
37,9,15,0,0
37,9,16,0,0
37,7,0,0,0
37,7,1,0,0
37,7,2,0,0
37,7,3,0,0
37,7,4,0,0
37,7,5,0,0
37,7,6,0,0
37,7,7,0,0
37,7,8,0,0
37,7,9,0,0
37,7,10,0,0
37,7,11,0,0
37,7,12,0,0
37,7,13,0,0
37,7,14,0,0
37,7,15,0,0
37,7,16,0,0
37,8,0,0,0
37,8,1,0,0
37,8,2,0,0
37,8,3,0,0
37,8,4,0,0
37,8,5,0,0
37,8,6,0,0
37,8,7,0,0
37,8,8,0,0
37,8,9,0,0
37,8,10,0,0
37,8,11,0,0
37,8,12,0,0
37,8,13,0,0
37,8,14,0,0
37,8,15,0,0
37,8,16,0,0
38,9,0,0,0
38,9,1,0,0
38,9,2,0,0
38,9,3,0,0
38,9,4,0,0
38,9,5,0,0
38,9,6,0,0
38,9,7,0,0
38,9,8,0,0
38,9,9,0,0
38,9,10,0,0
38,9,11,0,0
38,9,12,0,0
38,9,13,0,0
38,9,14,0,0
38,9,15,0,0
38,9,16,0,0
38,8,0,0,0
38,8,1,0,0
38,8,2,0,0
38,8,3,0,0
38,8,4,0,0
38,8,5,0,0
38,8,6,0,0
38,8,7,0,0
38,8,8,0,0
38,8,9,0,0
38,8,10,0,0
38,8,11,0,0
38,8,12,0,0
38,8,13,0,0
38,8,14,0,0
38,8,15,0,0
38,8,16,0,0
38,7,0,0,0
38,7,1,0,0
38,7,2,0,0
38,7,3,0,0
38,7,4,0,0
38,7,5,0,0
38,7,6,0,0
38,7,7,0,0
38,7,8,0,0
38,7,9,0,0
38,7,10,0,0
38,7,11,0,0
38,7,12,0,0
38,7,13,0,0
38,7,14,0,0
38,7,15,0,0
38,7,16,0,0
39,9,0,0,0
39,9,1,0,0
39,9,2,0,0
39,9,3,0,0
39,9,4,0,0
39,9,5,0,0
39,9,6,0,0
39,9,7,0,0
39,9,8,0,0
39,9,9,0,0
39,9,10,0,0
39,9,11,0,0
39,9,12,0,0
39,9,13,0,0
39,9,14,0,0
39,9,15,0,0
39,9,16,0,0
39,7,0,0,0
39,7,1,0,0
39,7,2,0,0
39,7,3,0,0
39,7,4,0,0
39,7,5,0,0
39,7,6,0,0
39,7,7,0,0
39,7,8,0,0
39,7,9,0,0
39,7,10,0,0
39,7,11,0,0
39,7,12,0,0
39,7,13,0,0
39,7,14,0,0
39,7,15,0,0
39,7,16,0,0
39,8,0,198.462646484375,208.64869689941406
39,8,1,199.2058563232422,208.01748657226562
39,8,2,197.94039916992188,208.06265258789062
39,8,3,200.72113037109375,208.858642578125
39,8,4,197.60385131835938,208.93716430664062
39,8,5,203.27462768554688,213.71104431152344
39,8,6,196.5177001953125,214.1364288330078
39,8,7,205.40370178222656,219.37779235839844
39,8,8,196.5665283203125,219.440185546875
39,8,9,205.81968688964844,225.13645935058594
39,8,10,199.41131591796875,221.73440551757812
39,8,11,202.97048950195312,226.0896759033203
39,8,12,198.72640991210938,226.3292999267578
39,8,13,202.98338317871094,235.1145782470703
39,8,14,199.37106323242188,235.24270629882812
39,8,15,202.3280792236328,241.76560974121094
39,8,16,200.40496826171875,241.5297088623047
39,1,0,104.20103454589844,221.23968505859375
39,1,1,104.7601089477539,220.5123291015625
39,1,2,103.70159149169922,220.45919799804688
39,1,3,105.18824768066406,221.1991424560547
39,1,4,102.92404174804688,221.11349487304688
39,1,5,106.56128692626953,226.69789123535156
39,1,6,101.43476104736328,226.91978454589844
39,1,7,109.99383544921875,232.00827026367188
39,1,8,100.71476745605469,232.68280029296875
39,1,9,109.21479797363281,235.77952575683594
39,1,10,101.45289611816406,235.95065307617188
39,1,11,104.67032623291016,240.99954223632812
39,1,12,101.69142150878906,241.05618286132812
39,1,13,104.09608459472656,252.40936279296875
39,1,14,103.2376708984375,252.6966094970703
39,1,15,103.92402648925781,264.81829833984375
39,1,16,103.81285858154297,265.1681213378906
40,7,0,0,0
40,7,1,0,0
40,7,2,0,0
40,7,3,0,0
40,7,4,0,0
40,7,5,0,0
40,7,6,0,0
40,7,7,0,0
40,7,8,0,0
40,7,9,0,0
40,7,10,0,0
40,7,11,0,0
40,7,12,0,0
40,7,13,0,0
40,7,14,0,0
40,7,15,0,0
40,7,16,0,0
40,9,0,0,0
40,9,1,0,0
40,9,2,0,0
40,9,3,0,0
40,9,4,0,0
40,9,5,0,0
40,9,6,0,0
40,9,7,0,0
40,9,8,0,0
40,9,9,0,0
40,9,10,0,0
40,9,11,0,0
40,9,12,0,0
40,9,13,0,0
40,9,14,0,0
40,9,15,0,0
40,9,16,0,0
