frame,track_id,keypoint_index,x,y
2,4,5,272.9468078613281,64.43666076660156
2,4,6,264.4573059082031,64.7037353515625
2,4,7,275.37335205078125,66.81715393066406
2,4,8,261.7796630859375,70.84209442138672
2,4,9,273.2275390625,61.230628967285156
2,4,10,262.5003967285156,75.79995727539062
2,4,11,271.6528625488281,79.44844055175781
2,4,12,266.0304870605469,79.47345733642578
2,4,13,272.24176025390625,90.29736328125
2,4,14,266.0030822753906,90.42474365234375
2,4,15,272.65789794921875,97.84327697753906
2,4,16,266.1843566894531,98.71578216552734
2,2,0,250.78994750976562,57.96284866333008
2,2,1,251.1248321533203,57.228790283203125
2,2,2,251.00587463378906,57.138755798339844
2,2,3,250.51585388183594,57.771141052246094
2,2,4,251.7688446044922,57.65934753417969
2,2,5,249.9123077392578,62.70489501953125
2,2,6,250.9699249267578,62.87125015258789
2,2,7,249.6119384765625,69.30357360839844
2,2,8,248.8473358154297,69.80436706542969
2,2,9,252.0782012939453,73.73855590820312
2,2,10,247.47433471679688,74.62081909179688
2,2,11,249.30145263671875,75.44385528564453
2,2,12,249.9581756591797,75.54780578613281
2,2,13,251.031494140625,85.22393035888672
2,2,14,249.85304260253906,85.36724853515625
2,2,15,252.70089721679688,94.90167999267578
2,2,16,249.02835083007812,95.4289779663086
3,1,0,273.0947265625,77.87452697753906
3,1,1,273.0993347167969,77.53485870361328
3,1,2,273.02630615234375,77.55636596679688
3,1,3,273.32159423828125,77.63423156738281
3,1,4,273.2079772949219,77.66902923583984
3,1,5,274.00799560546875,79.28202819824219
3,1,6,273.4516296386719,79.21615600585938
3,1,7,274.7642822265625,81.1947021484375
3,1,8,274.1557312011719,80.96090698242188
3,1,9,274.4485778808594,82.64542388916016
3,1,10,274.3710021972656,81.87281799316406
3,1,11,273.9010314941406,84.02786254882812
3,1,12,273.5306701660156,83.99339294433594
3,1,13,274.13348388671875,87.76537322998047
3,1,14,273.66583251953125,87.76065826416016
3,1,15,274.2368469238281,91.49775695800781
3,1,16,273.4963684082031,91.43869018554688
3,2,0,252.13174438476562,58.078285217285156
3,2,1,252.40777587890625,57.47230911254883
3,2,2,252.14479064941406,57.32012176513672
3,2,3,251.27667236328125,58.113624572753906
3,2,4,251.8606414794922,57.869789123535156
3,2,5,250.5543212890625,62.6882209777832
3,2,6,250.73487854003906,62.912132263183594
3,2,7,251.08343505859375,68.99349212646484
3,2,8,250.10472106933594,69.60530090332031
3,2,9,253.12661743164062,72.6733169555664
3,2,10,251.04666137695312,72.88691711425781
3,2,11,250.46128845214844,74.63272094726562
3,2,12,250.42578125,74.8209228515625
3,2,13,251.96817016601562,83.85920715332031
3,2,14,250.4964141845703,84.18998718261719
3,2,15,253.10659790039062,93.89076232910156
3,2,16,249.75511169433594,94.57261657714844
3,4,0,0,0
3,4,1,0,0
3,4,2,0,0
3,4,3,0,0
3,4,4,0,0
3,4,5,0,0
3,4,6,0,0
3,4,7,0,0
3,4,8,0,0
3,4,9,0,0
3,4,10,0,0
3,4,11,0,0
3,4,12,0,0
3,4,13,0,0
3,4,14,0,0
3,4,15,0,0
3,4,16,0,0
4,1,0,0,0
4,1,1,0,0
4,1,2,0,0
4,1,3,0,0
4,1,4,0,0
4,1,5,0,0
4,1,6,0,0
4,1,7,0,0
4,1,8,0,0
4,1,9,0,0
4,1,10,0,0
4,1,11,0,0
4,1,12,0,0
4,1,13,0,0
4,1,14,0,0
4,1,15,0,0
4,1,16,0,0
4,2,0,252.680419921875,58.29241180419922
4,2,1,253.05198669433594,57.65294647216797
4,2,2,252.57916259765625,57.45315170288086
4,2,3,252.411376953125,58.53471755981445
4,2,4,252.3860321044922,58.07278060913086
4,2,5,251.9025115966797,63.8277587890625
4,2,6,251.392822265625,63.67942428588867
4,2,7,253.20326232910156,71.08651733398438
4,2,8,250.8114471435547,71.40400695800781
4,2,9,255.08688354492188,73.98702239990234
4,2,10,249.5284423828125,74.25890350341797
4,2,11,251.36143493652344,76.04707336425781
4,2,12,251.01046752929688,76.07881927490234
4,2,13,252.29017639160156,85.04625701904297
4,2,14,250.66537475585938,85.33615112304688
4,2,15,253.5664825439453,94.84727478027344
4,2,16,250.44883728027344,95.61717224121094
4,4,0,269.4677429199219,60.32318878173828
4,4,1,270.30767822265625,59.405250549316406
4,4,2,268.5856628417969,59.58546447753906
4,4,3,271.7821350097656,59.74040222167969
4,4,4,267.66546630859375,60.18062210083008
4,4,5,274.1321105957031,65.03408813476562
4,4,6,265.74346923828125,65.28893280029297
4,4,7,275.0738220214844,72.21649169921875
4,4,8,263.70263671875,72.58059692382812
4,4,9,273.3974304199219,74.98368835449219
4,4,10,265.24127197265625,78.12991333007812
4,4,11,272.90240478515625,79.67744445800781
4,4,12,267.3014831542969,79.84766387939453
4,4,13,273.94464111328125,89.87770080566406
4,4,14,267.3698425292969,90.0354995727539
4,4,15,274.89825439453125,96.87135314941406
4,4,16,267.97283935546875,97.21871185302734
5,1,0,0,0
5,1,1,0,0
5,1,2,0,0
5,1,3,0,0
5,1,4,0,0
5,1,5,0,0
5,1,6,0,0
5,1,7,0,0
5,1,8,0,0
5,1,9,0,0
5,1,10,0,0
5,1,11,0,0
5,1,12,0,0
5,1,13,0,0
5,1,14,0,0
5,1,15,0,0
5,1,16,0,0
5,2,0,0,0
5,2,1,0,0
5,2,2,0,0
5,2,3,0,0
5,2,4,0,0
5,2,5,0,0
5,2,6,0,0
5,2,7,0,0
5,2,8,0,0
5,2,9,0,0
5,2,10,0,0
5,2,11,0,0
5,2,12,0,0
5,2,13,0,0
5,2,14,0,0
5,2,15,0,0
5,2,16,0,0
5,4,0,270.26812744140625,61.118927001953125
5,4,1,271.41107177734375,60.0816535949707
5,4,2,268.9194641113281,60.20014190673828
5,4,3,273.0417175292969,60.95623779296875
5,4,4,267.1519470214844,61.32386016845703
5,4,5,275.0341796875,66.66688537597656
5,4,6,265.8280944824219,67.46739196777344
5,4,7,276.1930847167969,73.81995391845703
5,4,8,264.52081298828125,75.57417297363281
5,4,9,275.18621826171875,75.903076171875
5,4,10,265.7825927734375,78.56631469726562
5,4,11,274.5084228515625,82.04375457763672
5,4,12,268.4610900878906,82.49082946777344
5,4,13,275.0986022949219,93.75675201416016
5,4,14,268.9202880859375,94.1317138671875
5,4,15,275.1799011230469,100.54273986816406
5,4,16,269.83447265625,100.65950012207031
6,1,0,0,0
6,1,1,0,0
6,1,2,0,0
6,1,3,0,0
6,1,4,0,0
6,1,5,0,0
6,1,6,0,0
6,1,7,0,0
6,1,8,0,0
6,1,9,0,0
6,1,10,0,0
6,1,11,0,0
6,1,12,0,0
6,1,13,0,0
6,1,14,0,0
6,1,15,0,0
6,1,16,0,0
6,4,0,270.68328857421875,62.129920959472656
6,4,1,271.7008056640625,61.37102508544922
6,4,2,269.9964294433594,61.32638168334961
6,4,3,273.36700439453125,62.00227737426758
6,4,4,269.2590026855469,61.86892318725586
6,4,5,275.63623046875,67.12577056884766
6,4,6,267.33282470703125,67.17214965820312
6,4,7,277.2064208984375,73.81259155273438
6,4,8,265.6505432128906,73.45893859863281
6,4,9,276.1184997558594,77.44647979736328
6,4,10,268.1432800292969,75.79102325439453
6,4,11,274.8883972167969,81.82754516601562
6,4,12,269.3968200683594,81.99495697021484
6,4,13,275.9346618652344,93.47752380371094
6,4,14,269.49114990234375,93.83901977539062
6,4,15,276.1417541503906,100.98802185058594
6,4,16,270.21044921875,101.44721984863281
6,2,0,0,0
6,2,1,0,0
6,2,2,0,0
6,2,3,0,0
6,2,4,0,0
6,2,5,0,0
6,2,6,0,0
6,2,7,0,0
6,2,8,0,0
6,2,9,0,0
6,2,10,0,0
6,2,11,0,0
6,2,12,0,0
6,2,13,0,0
6,2,14,0,0
6,2,15,0,0
6,2,16,0,0
7,1,0,0,0
7,1,1,0,0
7,1,2,0,0
7,1,3,0,0
7,1,4,0,0
7,1,5,0,0
7,1,6,0,0
7,1,7,0,0
7,1,8,0,0
7,1,9,0,0
7,1,10,0,0
7,1,11,0,0
7,1,12,0,0
7,1,13,0,0
7,1,14,0,0
7,1,15,0,0
7,1,16,0,0
7,4,0,0,0
7,4,1,0,0
7,4,2,0,0
7,4,3,0,0
7,4,4,0,0
7,4,5,0,0
7,4,6,0,0
7,4,7,0,0
7,4,8,0,0
7,4,9,0,0
7,4,10,0,0
7,4,11,0,0
7,4,12,0,0
7,4,13,0,0
7,4,14,0,0
7,4,15,0,0
7,4,16,0,0
7,2,0,0,0
7,2,1,0,0
7,2,2,0,0
7,2,3,0,0
7,2,4,0,0
7,2,5,0,0
7,2,6,0,0
7,2,7,0,0
7,2,8,0,0
7,2,9,0,0
7,2,10,0,0
7,2,11,0,0
7,2,12,0,0
7,2,13,0,0
7,2,14,0,0
7,2,15,0,0
7,2,16,0,0
8,4,0,272.55133056640625,64.14016723632812
8,4,1,273.5312194824219,63.34012222290039
8,4,2,271.74456787109375,63.44505310058594
8,4,3,275.21905517578125,63.973411560058594
8,4,4,270.9364318847656,64.18949890136719
8,4,5,277.943359375,68.89208984375
8,4,6,268.714599609375,69.42575073242188
8,4,7,280.2993469238281,75.10388946533203
8,4,8,266.13592529296875,75.85116577148438
8,4,9,278.8434753417969,79.1622314453125
8,4,10,267.7731628417969,79.77265930175781
8,4,11,276.50201416015625,83.85716247558594
8,4,12,270.43084716796875,84.17765808105469
8,4,13,277.5927734375,94.7577896118164
8,4,14,270.28143310546875,95.33723449707031
8,4,15,277.4549865722656,100.85841369628906
8,4,16,270.9795837402344,101.57322692871094
8,1,0,0,0
8,1,1,0,0
8,1,2,0,0
8,1,3,0,0
8,1,4,0,0
8,1,5,0,0
8,1,6,0,0
8,1,7,0,0
8,1,8,0,0
8,1,9,0,0
8,1,10,0,0
8,1,11,0,0
8,1,12,0,0
8,1,13,0,0
8,1,14,0,0
8,1,15,0,0
8,1,16,0,0
8,2,0,0,0
8,2,1,0,0
8,2,2,0,0
8,2,3,0,0
8,2,4,0,0
8,2,5,0,0
8,2,6,0,0
8,2,7,0,0
8,2,8,0,0
8,2,9,0,0
8,2,10,0,0
8,2,11,0,0
8,2,12,0,0
8,2,13,0,0
8,2,14,0,0
8,2,15,0,0
8,2,16,0,0
9,5,0,369.1245422363281,87.30818176269531
9,5,1,368.8260498046875,86.35179138183594
9,5,2,370.6300048828125,86.52471160888672
9,5,3,368.7679748535156,86.9969482421875
9,5,4,376.12567138671875,87.13758850097656
9,5,5,367.7569274902344,92.84476470947266
9,5,6,379.962158203125,92.9622802734375
9,5,7,363.9404602050781,99.6478042602539
9,5,8,382.7725830078125,101.09888458251953
9,5,9,363.4153747558594,103.96647644042969
9,5,10,382.6405029296875,106.42433166503906
9,5,11,368.26849365234375,106.92259979248047
9,5,12,376.20513916015625,106.6483154296875
9,5,13,367.43048095703125,116.32196044921875
9,5,14,374.13983154296875,116.20401000976562
9,5,15,367.5627136230469,123.21821594238281
9,5,16,372.45587158203125,123.5718994140625
9,4,0,272.7757873535156,65.20340728759766
9,4,1,273.7926025390625,64.43157958984375
9,4,2,272.1763000488281,64.40049743652344
9,4,3,275.6228942871094,65.09526824951172
9,4,4,271.5346374511719,65.00785064697266
9,4,5,278.4158020019531,70.13358306884766
9,4,6,268.9311828613281,70.63328552246094
9,4,7,280.2843322753906,76.4707260131836
9,4,8,266.6896057128906,77.66866302490234
9,4,9,279.03082275390625,81.77327728271484
9,4,10,268.9422302246094,82.18247985839844
9,4,11,277.3326110839844,85.30113220214844
9,4,12,271.2179870605469,85.55419921875
9,4,13,278.09429931640625,96.8210220336914
9,4,14,271.59539794921875,96.83323669433594
9,4,15,278.0215148925781,103.78468322753906
9,4,16,273.44073486328125,103.61045837402344
9,2,0,0,0
9,2,1,0,0
9,2,2,0,0
9,2,3,0,0
9,2,4,0,0
9,2,5,0,0
9,2,6,0,0
9,2,7,0,0
9,2,8,0,0
9,2,9,0,0
9,2,10,0,0
9,2,11,0,0
9,2,12,0,0
9,2,13,0,0
9,2,14,0,0
9,2,15,0,0
9,2,16,0,0
9,1,0,0,0
9,1,1,0,0
9,1,2,0,0
9,1,3,0,0
9,1,4,0,0
9,1,5,0,0
9,1,6,0,0
9,1,7,0,0
9,1,8,0,0
9,1,9,0,0
9,1,10,0,0
9,1,11,0,0
9,1,12,0,0
9,1,13,0,0
9,1,14,0,0
9,1,15,0,0
9,1,16,0,0
10,2,0,0,0
10,2,1,0,0
10,2,2,0,0
10,2,3,0,0
10,2,4,0,0
10,2,5,0,0
10,2,6,0,0
10,2,7,0,0
10,2,8,0,0
10,2,9,0,0
10,2,10,0,0
10,2,11,0,0
10,2,12,0,0
10,2,13,0,0
10,2,14,0,0
10,2,15,0,0
10,2,16,0,0
10,4,0,271.91375732421875,64.50210571289062
10,4,1,273.22613525390625,63.489295959472656
10,4,2,270.9680480957031,63.62681198120117
10,4,3,275.9830322265625,64.56369018554688
10,4,4,270.3453674316406,64.92007446289062
10,4,5,279.32183837890625,70.55574798583984
10,4,6,269.3786315917969,71.37520599365234
10,4,7,281.040283203125,77.47444152832031
10,4,8,268.07647705078125,78.87162780761719
10,4,9,278.6286315917969,81.697265625
10,4,10,270.0877685546875,82.74848937988281
10,4,11,278.1330261230469,85.52354431152344
10,4,12,271.6544494628906,85.6796875
10,4,13,277.90789794921875,96.86184692382812
10,4,14,271.0127258300781,96.90756225585938
10,4,15,276.3892517089844,104.0467529296875
10,4,16,271.5731506347656,104.18656158447266
10,5,0,379.6576232910156,88.69181060791016
10,5,1,379.4280090332031,87.95317840576172
10,5,2,379.9275207519531,88.00436401367188
10,5,3,377.6662292480469,88.60521697998047
10,5,4,381.2138366699219,88.83802032470703
10,5,5,375.77325439453125,93.74824523925781
10,5,6,382.7619934082031,94.3344955444336
10,5,7,373.77392578125,99.65787506103516
10,5,8,385.2330322265625,101.72358703613281
10,5,9,374.7511901855469,103.33924102783203
10,5,10,385.0589904785156,107.25627136230469
10,5,11,375.7085266113281,106.23220825195312
10,5,12,380.1973571777344,106.33665466308594
10,5,13,375.59954833984375,114.3766860961914
10,5,14,379.1267395019531,114.59451293945312
10,5,15,375.04815673828125,120.34132385253906
10,5,16,377.02105712890625,121.00892639160156
10,3,0,0,0
10,3,1,0,0
10,3,2,0,0
10,3,3,0,0
10,3,4,0,0
10,3,5,0,0
10,3,6,0,0
10,3,7,0,0
10,3,8,0,0
10,3,9,0,0
10,3,10,0,0
10,3,11,0,0
10,3,12,0,0
10,3,13,0,0
10,3,14,0,0
10,3,15,0,0
10,3,16,0,0
11,2,0,259.1722412109375,63.436500549316406
11,2,1,259.3768310546875,62.8199462890625
11,2,2,259.0878601074219,62.72059631347656
11,2,3,258.4973449707031,63.24966049194336
11,2,4,258.49139404296875,63.101829528808594
11,2,5,258.4256896972656,67.30229187011719
11,2,6,256.7402038574219,67.6557388305664
11,2,7,258.845947265625,74.15179443359375
11,2,8,256.1999816894531,74.99480438232422
11,2,9,260.0203857421875,77.86686706542969
11,2,10,258.1740417480469,78.02115631103516
11,2,11,257.7398986816406,78.8946762084961
11,2,12,256.3083190917969,79.12967681884766
11,2,13,259.40240478515625,87.5644760131836
11,2,14,255.78480529785156,87.94677734375
11,2,15,260.2969665527344,96.57368469238281
11,2,16,254.44313049316406,97.18766784667969
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,0,0
11,4,10,0,0
11,4,11,0,0
11,4,12,0,0
11,4,13,0,0
11,4,14,0,0
11,4,15,0,0
11,4,16,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,0,0
11,5,10,0,0
11,5,11,0,0
11,5,12,0,0
11,5,13,0,0
11,5,14,0,0
11,5,15,0,0
11,5,16,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,0,0
11,3,10,0,0
11,3,11,0,0
11,3,12,0,0
11,3,13,0,0
11,3,14,0,0
11,3,15,0,0
11,3,16,0,0
12,2,0,0,0
12,2,1,0,0
12,2,2,0,0
12,2,3,0,0
12,2,4,0,0
12,2,5,0,0
12,2,6,0,0
12,2,7,0,0
12,2,8,0,0
12,2,9,0,0
12,2,10,0,0
12,2,11,0,0
12,2,12,0,0
12,2,13,0,0
12,2,14,0,0
12,2,15,0,0
12,2,16,0,0
12,5,0,378.1181640625,125.91697692871094
12,5,1,380.35369873046875,124.27713775634766
12,5,2,376.760986328125,124.02532958984375
12,5,3,383.43487548828125,125.59800720214844
12,5,4,374.7998046875,124.93597412109375
12,5,5,385.70172119140625,133.47682189941406
12,5,6,372.1304016113281,132.55552673339844
12,5,7,385.4727783203125,140.76089477539062
12,5,8,368.4282531738281,138.59190368652344
12,5,9,376.9471740722656,140.61666870117188
12,5,10,366.30462646484375,140.8028564453125
12,5,11,381.5235290527344,145.0
12,5,12,372.92218017578125,144.6085662841797
12,5,13,378.51202392578125,142.20443725585938
12,5,14,368.1370849609375,140.31622314453125
12,5,15,378.2738952636719,143.24269104003906
12,5,16,373.128662109375,141.73809814453125
12,3,0,0,0
12,3,1,0,0
12,3,2,0,0
12,3,3,0,0
12,3,4,0,0
12,3,5,0,0
12,3,6,0,0
12,3,7,0,0
12,3,8,0,0
12,3,9,0,0
12,3,10,0,0
12,3,11,0,0
12,3,12,0,0
12,3,13,0,0
12,3,14,0,0
12,3,15,0,0
12,3,16,0,0
12,4,0,0,0
12,4,1,0,0
12,4,2,0,0
12,4,3,0,0
12,4,4,0,0
12,4,5,0,0
12,4,6,0,0
12,4,7,0,0
12,4,8,0,0
12,4,9,0,0
12,4,10,0,0
12,4,11,0,0
12,4,12,0,0
12,4,13,0,0
12,4,14,0,0
12,4,15,0,0
12,4,16,0,0
13,2,0,0,0
13,2,1,0,0
13,2,2,0,0
13,2,3,0,0
13,2,4,0,0
13,2,5,0,0
13,2,6,0,0
13,2,7,0,0
13,2,8,0,0
13,2,9,0,0
13,2,10,0,0
13,2,11,0,0
13,2,12,0,0
13,2,13,0,0
13,2,14,0,0
13,2,15,0,0
13,2,16,0,0
13,5,0,0,0
13,5,1,0,0
13,5,2,0,0
13,5,3,0,0
13,5,4,0,0
13,5,5,0,0
13,5,6,0,0
13,5,7,0,0
13,5,8,0,0
13,5,9,0,0
13,5,10,0,0
13,5,11,0,0
13,5,12,0,0
13,5,13,0,0
13,5,14,0,0
13,5,15,0,0
13,5,16,0,0
14,2,0,0,0
14,2,1,0,0
14,2,2,0,0
14,2,3,0,0
14,2,4,0,0
14,2,5,0,0
14,2,6,0,0
14,2,7,0,0
14,2,8,0,0
14,2,9,0,0
14,2,10,0,0
14,2,11,0,0
14,2,12,0,0
14,2,13,0,0
14,2,14,0,0
14,2,15,0,0
14,2,16,0,0
14,5,0,0,0
14,5,1,0,0
14,5,2,0,0
14,5,3,0,0
14,5,4,0,0
14,5,5,0,0
14,5,6,0,0
14,5,7,0,0
14,5,8,0,0
14,5,9,0,0
14,5,10,0,0
14,5,11,0,0
14,5,12,0,0
14,5,13,0,0
14,5,14,0,0
14,5,15,0,0
14,5,16,0,0
14,3,0,0,0
14,3,1,0,0
14,3,2,0,0
14,3,3,0,0
14,3,4,0,0
14,3,5,0,0
14,3,6,0,0
14,3,7,0,0
14,3,8,0,0
14,3,9,0,0
14,3,10,0,0
14,3,11,0,0
14,3,12,0,0
14,3,13,0,0
14,3,14,0,0
14,3,15,0,0
14,3,16,0,0
15,5,0,0,0
15,5,1,0,0
15,5,2,0,0
15,5,3,0,0
15,5,4,0,0
15,5,5,0,0
15,5,6,0,0
15,5,7,0,0
15,5,8,0,0
15,5,9,0,0
15,5,10,0,0
15,5,11,0,0
15,5,12,0,0
15,5,13,0,0
15,5,14,0,0
15,5,15,0,0
15,5,16,0,0
15,2,0,0,0
15,2,1,0,0
15,2,2,0,0
15,2,3,0,0
15,2,4,0,0
15,2,5,0,0
15,2,6,0,0
15,2,7,0,0
15,2,8,0,0
15,2,9,0,0
15,2,10,0,0
15,2,11,0,0
15,2,12,0,0
15,2,13,0,0
15,2,14,0,0
15,2,15,0,0
15,2,16,0,0
15,3,0,0,0
15,3,1,0,0
15,3,2,0,0
15,3,3,0,0
15,3,4,0,0
15,3,5,0,0
15,3,6,0,0
15,3,7,0,0
15,3,8,0,0
15,3,9,0,0
15,3,10,0,0
15,3,11,0,0
15,3,12,0,0
15,3,13,0,0
15,3,14,0,0
15,3,15,0,0
15,3,16,0,0
16,5,0,0,0
16,5,1,0,0
16,5,2,0,0
16,5,3,0,0
16,5,4,0,0
16,5,5,0,0
16,5,6,0,0
16,5,7,0,0
16,5,8,0,0
16,5,9,0,0
16,5,10,0,0
16,5,11,0,0
16,5,12,0,0
16,5,13,0,0
16,5,14,0,0
16,5,15,0,0
16,5,16,0,0
16,3,0,0,0
16,3,1,0,0
16,3,2,0,0
16,3,3,0,0
16,3,4,0,0
16,3,5,0,0
16,3,6,0,0
16,3,7,0,0
16,3,8,0,0
16,3,9,0,0
16,3,10,0,0
16,3,11,0,0
16,3,12,0,0
16,3,13,0,0
16,3,14,0,0
16,3,15,0,0
16,3,16,0,0
16,2,0,0,0
16,2,1,0,0
16,2,2,0,0
16,2,3,0,0
16,2,4,0,0
16,2,5,0,0
16,2,6,0,0
16,2,7,0,0
16,2,8,0,0
16,2,9,0,0
16,2,10,0,0
16,2,11,0,0
16,2,12,0,0
16,2,13,0,0
16,2,14,0,0
16,2,15,0,0
16,2,16,0,0
17,5,0,0,0
17,5,1,0,0
17,5,2,0,0
17,5,3,0,0
17,5,4,0,0
17,5,5,0,0
17,5,6,0,0
17,5,7,0,0
17,5,8,0,0
17,5,9,0,0
17,5,10,0,0
17,5,11,0,0
17,5,12,0,0
17,5,13,0,0
17,5,14,0,0
17,5,15,0,0
17,5,16,0,0
17,2,0,0,0
17,2,1,0,0
17,2,2,0,0
17,2,3,0,0
17,2,4,0,0
17,2,5,0,0
17,2,6,0,0
17,2,7,0,0
17,2,8,0,0
17,2,9,0,0
17,2,10,0,0
17,2,11,0,0
17,2,12,0,0
17,2,13,0,0
17,2,14,0,0
17,2,15,0,0
17,2,16,0,0
17,3,0,0,0
17,3,1,0,0
17,3,2,0,0
17,3,3,0,0
17,3,4,0,0
17,3,5,0,0
17,3,6,0,0
17,3,7,0,0
17,3,8,0,0
17,3,9,0,0
17,3,10,0,0
17,3,11,0,0
17,3,12,0,0
17,3,13,0,0
17,3,14,0,0
17,3,15,0,0
17,3,16,0,0
18,2,0,0,0
18,2,1,0,0
18,2,2,0,0
18,2,3,0,0
18,2,4,0,0
18,2,5,0,0
18,2,6,0,0
18,2,7,0,0
18,2,8,0,0
18,2,9,0,0
18,2,10,0,0
18,2,11,0,0
18,2,12,0,0
18,2,13,0,0
18,2,14,0,0
18,2,15,0,0
18,2,16,0,0
18,5,0,0,0
18,5,1,0,0
18,5,2,0,0
18,5,3,0,0
18,5,4,0,0
18,5,5,0,0
18,5,6,0,0
18,5,7,0,0
18,5,8,0,0
18,5,9,0,0
18,5,10,0,0
18,5,11,0,0
18,5,12,0,0
18,5,13,0,0
18,5,14,0,0
18,5,15,0,0
18,5,16,0,0
19,2,0,0,0
19,2,1,0,0
19,2,2,0,0
19,2,3,0,0
19,2,4,0,0
19,2,5,0,0
19,2,6,0,0
19,2,7,0,0
19,2,8,0,0
19,2,9,0,0
19,2,10,0,0
19,2,11,0,0
19,2,12,0,0
19,2,13,0,0
