player_id,dribbling_stance,avg_speed,lateral_moves,fatigue_slope,balance_std,balance_max,dribble_std,dribble_changes,crossover_efficiency,dir_smooth_mean,dir_smooth_std,closeout_stance,lateral_quickness
1,2.18708979041831,81.87633387812308,30,-0.19639541501294638,115.83265310651952,281.9427330436669,119.7882589883474,0.6666666666666666,0.21359223300970873,-5.628061273347328e-16,32.75565584536661,131.60856470203407,22.179305618884516
3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
8,0.8948166587136008,68.03172075899451,10,-0.23959156275635604,115.84568204693376,297.6211940811024,97.95738380482022,0.37209302325581395,0.2727272727272727,0.0,28.138662993487262,111.32893875734771,35.807937089786975
9,0.3777092695236206,56.803521798267354,12,0.10951109316759496,107.98127406122035,285.8124580983922,82.6456690039696,0.23809523809523808,0.125,0.0,16.680186876895647,101.58523571917715,26.745626056005083
11,1.1753839716181025,97.85749844896398,115,-0.004070434208720203,133.0528774046155,367.5454492470625,117.8776676331079,0.46686746987951805,0.17117117117117117,0.13970233037178648,23.982250479677614,115.54997305450244,42.67836776698928
13,1.7882790701729911,71.23194307125775,9,-0.5966785291997655,116.08490567695321,307.6239871033752,111.18242270610064,0.4411764705882353,0.17142857142857143,0.0,27.754868489554987,115.79561911448712,32.96209806554458
14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
17,3.0290147842899446,75.76004021493341,34,-0.1795724007329695,130.36793279349916,323.4107422235923,115.89309110181652,0.4935064935064935,0.05161290322580645,7.430512269386669e-16,27.724199986697762,121.47580409047028,45.709295000348774
16,0.9268589313213642,114.13344189806952,47,0.03868496810745765,149.73194796052846,347.1972003610484,112.05211830581085,0.4418604651162791,0.3076923076923077,2.220446049250313e-16,20.57546436580035,112.7774855263801,65.73379587572674
18,1.1663868552760075,74.87385578131628,42,0.2226334092136659,114.53520811798305,277.74000651349695,120.16633934799259,0.45695364238410596,0.2236842105263158,-2.3684757858670006e-16,26.375965020699432,117.78832193900192,19.479301907368843
20,1.0286100175645616,62.40948442525518,24,-0.1635260029710044,106.7372401339991,297.53370467895223,122.727002519222,0.5981308411214953,0.25925925925925924,0.1637299616872005,28.827511333201247,130.34197095458782,15.44313108141177
21,4.113861570967004,74.76665534143872,19,-0.14619015580428013,135.11305517170246,370.89229957978165,117.03780489708085,0.7849462365591398,0.2127659574468085,6.178632484870436e-16,29.899976709963923,146.98504674788913,46.21846992738785
22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
26,1.3470245361328126,116.33897090630627,13,0.689072753431004,124.73993398458963,263.38266854645883,113.27453703798687,0.5172413793103449,0.26666666666666666,0.33243645323329424,16.414700360214056,114.37123158660886,25.551410148883686
28,0.1945134213096217,29.107825412432287,2,-0.27294351678145556,77.21834074514754,245.7072556779029,53.26359014630316,0.1111111111111111,0.0,0.0,2.8410508512074473,94.73278565333686,7.486681620279948
30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
31,-0.8077748616536459,155.3872846907222,2,-5.008389718191959,181.08995970105707,370.1515700496615,127.89999374385226,0.6,0.0,0.0,26.913556960979385,118.5874900284713,104.49859008789062
33,1.1736808445142664,61.11616236407462,4,1.5489401383833452,101.79523731632226,245.37148760285956,118.11866180048196,0.45454545454545453,0.30434782608695654,0.0,32.13324739522805,119.01280101303857,3.900874148715626
37,4.6841786702473955,78.74699054460795,3,4.894971139090402,137.50868136404696,349.86312540842624,93.87850450533004,1.0,0.5,17.80184442997762,30.49406010116028,162.20729395196702,54.577169799804686
38,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
39,1.0280351030065658,51.760759797714954,17,-0.30961932880368687,105.69844230699609,293.55744856102757,112.83718305905424,0.3010752688172043,0.13829787234042554,0.8463073303944245,24.46897062080102,109.25339874004958,18.718922071559454
40,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
42,0.7442396009290541,70.04196356513575,33,-0.009807022056260023,122.60941825434655,345.74858214263145,111.48231558062432,0.35374149659863946,0.12162162162162163,9.733462133700002e-17,21.697702511608032,109.10580067965687,33.53821169275816
44,1.255159854888916,84.8808565092169,14,-0.025300060310314097,120.10994150456489,271.29789538296154,100.98619559286975,0.3404255319148936,0.25,0.0,10.709416494394292,105.9342421755277,15.307873746182056
45,3.4321230933779763,94.22565935255692,21,-0.09645193586334816,126.47787340619473,293.53611558738976,135.1791621064901,0.7419354838709677,0.3968253968253968,-0.43567445255157916,33.13689060198855,139.69821476788067,21.62163729436936
46,0.14836770516854744,22.276015347110675,5,-0.039732504209064406,72.88129778335222,291.49708571948906,58.96343651466473,0.09433962264150944,0.0,0.0,9.16035508411463,94.91851823772102,8.362256607919369
47,1.4267455052285298,111.61983234653974,53,-0.03193834302566337,146.44881005469568,349.6104361048957,126.59984392512825,0.6470588235294118,0.24817518248175183,1.0526559048297781e-16,32.21411734343662,129.37739052308146,59.38791174047134
48,0.13519841974431818,56.84138807226462,2,0.25109669078480124,106.66015289748127,266.6503822437032,74.75706224925153,0.2,0.18181818181818182,0.0,3.555041746698858,97.85464521762093,15.295127868652344
50,0.975198957655165,43.9823834556895,9,1.6231616811862781,90.26978361603683,299.87397168171657,121.12906386853321,0.37142857142857144,0.19444444444444445,0.0,23.00718150907578,112.4200939125797,5.807158620016915
52,0.8091013206625884,67.4909141113568,15,-0.09642630510802332,106.81742580113051,258.6584014681367,120.94010900587699,0.5576923076923077,0.2641509433962264,-1.5178337348366386,34.33950399674958,126.94008563615319,12.569055997408354
53,3.9760894775390625,77.26029259577018,3,-3.009800720214836,106.40594579930243,258.40997826301907,122.40694892241935,0.875,0.4444444444444444,-1.0150610510858574e-15,26.090876625187168,143.02281975723514,7.696528673171997
60,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
