player_id,dribbling_stance,avg_speed,lateral_moves,fatigue_slope,balance_std,balance_max,dribble_std,dribble_changes,crossover_efficiency,dir_smooth_mean,dir_smooth_std,closeout_stance,lateral_quickness
74,4.706591439112431,71.15915101219728,126,0.11173826966379317,97.36025076275217,342.9534856032617,69.66827228224302,0.7195467422096318,0.2796610169491525,0.22069977339231228,36.75875311525296,134.8375069103844,46.10726199187233
75,0.0,nan,0,0,nan,"(0, 0)",0.0,"(0, 0)",0.0,0,0,90.0,0
76,0.7545690536499023,69.89775258549054,8,0.33545560699900945,166.07190896918414,490.16672646562506,43.09651690720111,0.2,0.10714285714285714,1.3158198810372225e-16,21.957427061349982,100.95058613277648,65.81182750355114
78,2.245464324951172,104.43753478989206,31,0.02433213353343756,165.7053019548448,409.9769211433592,67.77202534671106,0.43564356435643564,0.14705882352941177,0.14053146187531054,32.34421287536929,109.18993594869586,92.90408242102897
79,1.2344029468038809,39.65862973600397,12,0.38050109646844527,60.775319040215315,174.1574276267683,47.690535417152915,0.3333333333333333,0.17391304347826086,0.0,17.264562113319595,107.58177446097477,20.87310791015625
81,0.5009816487630209,20.085610924574393,2,0.23081020674100225,53.84424699371898,167.11968246525782,37.452339671614716,0.11764705882352941,0.1111111111111111,0.0,8.208851701648003,92.89176688766317,3.4841923433191635
82,4.179953717809963,100.03392168967558,51,-0.023136602388502982,142.8678177328518,379.23020239620024,86.01156891106906,0.6746031746031746,0.30708661417322836,-9.094947017729283e-16,35.91700912149982,130.50809481081654,72.77458451664637
83,1.3190174303556743,63.56516395012141,37,0.36996844159261916,67.25552386300821,164.361786984265,73.03510111777074,0.5851063829787234,0.3263157894736842,4.584146682323227e-16,34.653752701238695,125.23358296872576,19.877481075043374
86,2.657511318431181,74.12735830996667,8,0.9391858304157068,123.4279411363784,292.3234743703291,46.84110358428105,0.8787878787878788,0.23529411764705882,0.18358454938065716,34.5220014502447,157.4053994273429,64.82763348203717
87,1.9995380200837787,57.91128845845303,9,-0.08977313114211752,106.51473688859784,323.9280771372069,61.549445395079225,0.3783783783783784,0.15789473684210525,0.7391510521837021,22.834325223040672,100.6714451725061,44.81455375052787
89,0.1265901838030134,54.47566732369765,4,2.5578520219404624,57.22093305037364,130.28843307471251,55.940774853865385,0.38461538461538464,0.2857142857142857,0.0,18.96874515756679,107.22198019215853,5.79989374600924
90,3.9303148922167326,118.85549420047748,91,-0.032720523496097276,181.39409108376395,480.43699293134495,61.15432910545221,0.693069306930693,0.2565789473684211,3.2939067220666897e-16,41.27188599921473,132.5064223937496,109.80112902952892
94,1.2892679781527132,126.14982547718913,19,0.24620894969724952,120.73694714059971,255.0150550690158,49.894659850179174,0.7777777777777778,0.32432432432432434,1.929843782394375,38.403683658689296,130.827403137924,111.37966622246637
100,0.8361557854546441,32.16720391423456,2,-0.8108716964721668,53.708748893504335,124.03504252601097,31.89810643022708,0.25,0.2222222222222222,0.0,10.22849111021101,82.18003085708584,17.182555198669434
101,3.183939324050653,47.81143893660266,22,0.1073671475092234,53.702988063262474,141.96805656303624,52.83280724262779,0.6,0.29508196721311475,2.408619443254577e-16,29.643696787151335,125.66184604589552,12.847740364074706
102,1.7114766693115235,56.712905936023155,46,0.3112960327813356,110.21676998264307,406.33616437109424,60.10562159698468,0.4221105527638191,0.23,3.5885996755560615e-16,29.915701977523028,113.41596326441493,45.39231331983403
104,5.224771711561415,104.34879693798916,6,0.5825737635294612,53.7701263913809,149.2041520826597,56.61191118377877,0.875,0.2222222222222222,0.5016424413923366,21.79425525934756,104.45896487922437,20.154857277870178
105,13.55779799495835,42.870781214823346,32,-0.14715716118306363,67.27880934149292,262.1310793473555,56.95375116340077,0.975609756097561,0.3614457831325301,5.26327952414889e-16,51.38633424824516,161.79924210398184,14.51568717491336
106,6.35467529296875,nan,0,0,nan,"(0, 0)",0.0,"(0, 0)",0.0,0,0,165.25743637105165,0
112,5.850187513563368,50.01653642580951,8,-5.24486008713981,70.1176111544501,197.3814125092342,68.99424144007445,0.9411764705882353,0.2777777777777778,0.4455078704356801,44.734185922598,156.03722836992262,7.111945573021384
114,0.7407471656799316,26.705597851153097,8,0.14217958790276344,40.807761160226,123.5247436723857,34.20431808859027,0.23076923076923078,0.2,0.0,4.997226382450509,97.61102669855799,2.5061856538821488
119,4.274833679199219,18.129733440875125,0,-10.139686584472672,0.0,7.040214448110613,5.113166809082031,1.0,0.0,nan,0.0,169.77958216162762,2.9620165824890137
120,0.14147218068440756,31.354945512970517,5,-0.4366188049316411,52.759787283284076,131.38589644034695,35.433310958684814,0.21739130434782608,0.041666666666666664,-2.2570913827497816,15.957048670242951,100.94813109766483,16.716628199038297
123,0.9143651326497396,199.47217450875775,1,16.314706802368157,196.21373271689447,392.42746543378894,45.90281380628662,0.5,0.3333333333333333,0.0,0.0,118.46139691211984,191.06309509277344
128,1.8104188772348258,40.22745504232334,16,0.8090277911899809,72.40271130131246,234.271714771412,62.426150528220234,0.8125,0.18461538461538463,-1.1016453801808999,41.25766779059198,152.58231772707265,23.688098311424255
129,3.4067771324744593,62.933015503914,26,-0.2527250941816745,60.0381744197892,127.42637451738291,49.87819553751827,0.75,0.4307692307692308,0.547088155959819,33.206514572184794,135.40963894175803,32.688252329826355
130,8.203402806842139,18.53216842298798,12,-0.2556570323381541,62.38701475390538,357.02095596823534,23.658493862149722,1.0,0.30158730158730157,0.5395086723182906,48.99306817607458,175.18553934619482,12.425485303325038
131,5.873476548628374,38.54430141797467,14,-0.32546037368444214,63.31860084381155,163.69377755601076,36.583038607613474,0.9259259259259259,0.2909090909090909,1.6319443152172664,38.47490489167145,155.84889039674448,27.68520736694336
132,3.1724771673029117,88.78869809890327,17,1.2155325736834377,136.88161248168728,352.81283529520505,71.84248150749517,0.5740740740740741,0.32727272727272727,-1.1953411400834733,36.90366393576574,123.76020633437061,74.5876648514359
133,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
